"status","area","id_slug","titulo","origem","status_imagem","motivo","refs_candidatas","mapeamentos"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","alongamento-pronadores","Alongamento dos pronadores","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","alongamento-supinadores","Alongamento dos supinadores","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","capsula-posterior-ombro","Alongamento posterior do ombro","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","joelho-no-chao-anterior","Anterior de coxa com joelho no chao","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","anterior-coxa-cadeira","Anterior de coxa na cadeira","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","bom-dia-mobilidade","Bom dia de mobilidade","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","braco-cruzado-suave","Braco cruzado suave","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","circulos-punho-mobilidade","Circulos de punho","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","circulos-quadril","Circulos de quadril","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","circulos-tornozelo","Circulos de tornozelo","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","elevacao-ombros-circulos","Circulos lentos de ombros","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","deltoide-posterior-cruzado","Deltoide posterior cruzado","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","alongamento-dorsal-cadeira","Dorsal com apoio na cadeira","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","dorsiflexao-parede","Dorsiflexao na parede","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","extensao-abdominal-em-pe","Extensao abdominal em pe","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","extensao-bracos-atras","Extensao dos bracos atras","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","extensao-flexores-punho","Extensao dos flexores do punho","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","extensao-toracica-peito","Extensao toracica com abertura de peito","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","extensao-toracica-cadeira","Extensao toracica na cadeira","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","figura-quatro-sentado","Figura quatro sentado","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","flexao-cervical-suave","Flexao cervical suave","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","flexao-extensores-punho","Flexao dos extensores do punho","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","flexao-lombar-sentada","Flexao lombar sentada","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","flexor-quadril-com-quadriceps","Flexor do quadril com quadriceps","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_NEEDS_REVIEW","STRETCHING_EXERCISE","gato-vaca-escapular","Gato-vaca escapular","PRE_REFERENCE_CATALOG","NEEDS_REVIEW","O mapeamento aguarda aprovacao visual humana explicita.","gato-vaca-escapular","1"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","gluteo-parede","Gluteo na parede","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","inclinacao-lateral-pescoco","Inclinacao lateral do pescoco","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","inclinacao-unilateral-cadeira","Inclinacao unilateral na cadeira","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","inversao-eversao-controlada","Inversao e eversao controlada","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","livro-aberto","Livro aberto","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","maos-atras-costas","Maos atras das costas","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","mobilidade-braco-cotovelo","Mobilidade de braco e cotovelo","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","mobilidade-cotovelo","Mobilidade leve de cotovelo","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","mobilidade-tornozelo-panturrilha","Mobilidade tornozelo-panturrilha","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","degrau-panturrilha","Panturrilha no degrau","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","peitoral-parede-um-braco","Peitoral na parede com um braco","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","peitoral-no-canto","Peitoral no canto da parede","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","pendulo-ombro","Pendulo de ombro","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","piriforme-deitado","Piriforme deitado","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","toalha-deitado","Posterior com toalha deitado","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","posterior-em-pe-apoio","Posterior em pe com apoio","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","pronacao-supinacao-antebraco","Pronacao e supinacao do antebraco","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","quadriceps-lateral-deitado","Quadriceps deitado de lado","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","quadriceps-em-pe-apoio","Quadriceps em pe com apoio","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","queixo-para-tras","Queixo para tras","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","respiracao-costelas","Respiracao nas costelas","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","retracao-protracao-escapular","Retracao e protracao escapular","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","rotacao-cervical-controlada","Rotacao cervical controlada","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","rotacao-externa-parede","Rotacao externa na parede","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","rotacao-toracica-sentada","Rotacao toracica sentada","PRE_REFERENCE_CATALOG","MISSING","O exercicio possui mapeamento, mas ainda faltam arquivos fisicos obrigatorios.","ref_001_mov_01","1"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","soleo-joelho-flexionado","Soleo com joelho flexionado","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","torcao-lombar-leve","Torcao lombar leve","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","STRETCHING_EXERCISE","triceps-acima-cabeca","Triceps acima da cabeca","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","abertura-de-peito","Abertura de peito","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","agachamento-apoio-consciencia","Agachamento com apoio e consciencia corporal","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","alongamento-coluna-em-pe","Alongamento de coluna em pe","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","alongamento-pescoco-ombros-restaurativo","Alongamento de pescoco e ombros","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","alongamento-lateral-em-pe","Alongamento lateral em pe","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","cachorro-adaptado-parede","Cachorro olhando para baixo adaptado","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","fluxo-funcional-energia-leve","Fluxo funcional para energia leve","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","gato-vaca-suave","Gato-vaca suave","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","guerreiro-dois-leve","Guerreiro II leve","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","mobilidade-de-ombros-yoga","Mobilidade de ombros","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","mobilidade-de-quadril-yoga","Mobilidade de quadril","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","postura-facil-atencao-corpo","Postura facil com atencao no corpo","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","respiracao-para-desacelerar-yoga","Respiracao para desacelerar","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","respiracao-sentada-tranquila","Respiracao sentada tranquila","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","ritual-sono-yoga-leve","Ritual de sono com yoga leve","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","sequencia-energia-leve","Sequencia curta de energia leve","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","sequencia-longas-horas-sentado","Sequencia curta para longas horas sentado","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","sequencia-fim-de-dia","Sequencia de fim de dia","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","torcao-em-cadeira","Torcao em cadeira","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","torcao-sentada-suave","Torcao sentada suave","PRE_REFERENCE_CATALOG","MISSING","O exercicio possui mapeamento, mas ainda faltam arquivos fisicos obrigatorios.","ref_001_mov_01","1"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","yoga-funcional-foco-trabalho","Yoga funcional para foco no trabalho","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_PRACTICE","yoga-restaurativa-pausa-trabalho","Yoga restaurativa para pausa no trabalho","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
"ARCHIVED_MISSING_IMAGE","YOGA_SEQUENCE","yoga-depois-horas-sentado","Yoga leve para depois de muitas horas sentado","PRE_REFERENCE_CATALOG","MISSING","O exercicio possui mapeamento, mas ainda faltam arquivos fisicos obrigatorios.","ref_001_mov_01","1"
"ARCHIVED_MISSING_IMAGE","YOGA_SEQUENCE","yoga-foco-trabalho","Yoga para foco no trabalho","PRE_REFERENCE_CATALOG","MISSING","Ainda nao existe correspondencia confirmada entre este exercicio e o banco de imagens de referencias.","","0"
